ghap_id,layer_id,title,record_type,latitude,longitude,datestart,dateend,linkback,created_at,updated_at,dataset_order,Country,Region,Description,HowManyPOWs,HowManyPOWsNotes,"Coordinates notes"
t719c,154,"Bukit Islands",Other,1.341,103.81,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",156,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Singapore Island location"
t719d,154,"Buller Camp",Other,1.288,103.805,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",157,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Located on Alexandra Road, exact location unknown"
t719e,154,"Changi Barracks",Other,1.389,103.975,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",158,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t719f,154,"Changi Prison",Other,1.357,103.972,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",159,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t71a0,154,"Changi Seletar",Other,1.415,103.867,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",160,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Airport "
t71a1,154,"Chinese School, Katong Rd",Other,1.307,103.895,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",161,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Tanjong Katong Road location - check if correct"
t71a2,154,"His Majesty's  Central Prison",Other,1.284,103.839,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",162,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Known as Outram Prison, now Pearl Hill Park"
t71a3,154,"Holland Village",Other,1.311,103.796,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",163,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t71a4,154,"Kranji Hospital",Other,1.419,103.757,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",164,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t71a5,154,"McPherson Road Camp",Other,1.311,103.878,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",165,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Central road location, exact location unknown"
t71a6,154,"Nee Soon",Other,1.43,103.835,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",166,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Now known as Yishun, exact location unknown"
t71a7,154,"Old Race Course",Other,1.337,103.793,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",167,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t71a8,154,"Orchard Road",Other,1.301,103.838,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",168,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Central road location, exact location unknown"
t71a9,154,"Palau Brani Island",Other,1.258,103.834,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",169,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Exact location unknown"
t71aa,154,"Palau Damar Laut",Other,1.302,103.714,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",170,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t71ab,154,"Palau Blakang Mati",Other,1.25,103.825,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",171,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t71ac,154,"Pasir Panjang",Other,1.281,103.784,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",172,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Pasir Panjang Road, exact location unknown"
t71ad,154,Revalvary,Other,1.357,103.879,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",173,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"City location/Location unknown"
t71ae,154,"Seletar Airfield and Naval Base",Other,1.414,103.871,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",174,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Seletar Airport"
t71af,154,"Sime Road Camp",Other,1.339,103.811,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",175,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Road, exact location unknown"
t71b0,154,"Syonon Changi",Other,1.348,103.813,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",176,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Syonan Jinja"
t71b1,154,"Alor Star (Kedah)",Other,6.116,100.378,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",177,"SE Asia Mainland",Malaya,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Alor Setar location "
t71b2,154,"Ayer Hitam (Johore)",Other,1.918,103.179,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",178,"SE Asia Mainland",Malaya,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location, exact location unknown"
